Ohio,2009.0,22.328000000000003
Ohio,2010.0,24.767
Ohio,2011.0,25.871
Ohio,2012.0,25.93
Oklahoma,1998.0,30.324
Oklahoma,1999.0,29.021
Oklahoma,2000.0,30.245
Oklahoma,2001.0,30.336
Oklahoma,2002.0,27.891
Oklahoma,2003.0,29.083000000000002
Oklahoma,2004.0,26.151
Oklahoma,2005.0,27.394000000000002
Oklahoma,2006.0,29.335
Oklahoma,2007.0,28.658
Oklahoma,2008.0,28.037
Oklahoma,2009.0,27.495
Oklahoma,2010.0,29.320999999999998
Oklahoma,2011.0,32.2
Oklahoma,2012.0,30.409000000000002
Oregon,1998.0,20.404
Oregon,1999.0,18.149
Oregon,2000.0,18.377
Oregon,2001.0,19.57
Oregon,2002.0,20.276
Oregon,2003.0,21.004
Oregon,2004.0,19.835
Oregon,2005.0,19.682000000000002
Oregon,2006.0,20.709
Oregon,2007.0,20.999000000000002
Oregon,2008.0,19.062
Oregon,2009.0,19.929000000000002
Oregon,2010.0,18.533
Oregon,2011.0,19.0
Oregon,2012.0,19.733
Pennsylvania,1998.0,22.044
Pennsylvania,1999.0,24.092
Pennsylvania,2000.0,20.392
Pennsylvania,2001.0,22.795
Pennsylvania,2002.0,23.349
Pennsylvania,2003.0,22.433000000000003
Pennsylvania,2004.0,21.451999999999998
Pennsylvania,2005.0,23.468000000000004
Pennsylvania,2006.0,23.298000000000002
Pennsylvania,2007.0,22.249000000000002
Pennsylvania,2008.0,22.432
Pennsylvania,2009.0,21.947
Pennsylvania,2010.0,23.737
Pennsylvania,2011.0,24.230999999999998
Pennsylvania,2012.0,24.076
Rhode Island,1998.0,21.948
Rhode Island,1999.0,23.316999999999997
Rhode Island,2000.0,20.305999999999997
Rhode Island,2001.0,22.774
Rhode Island,2002.0,22.461
Rhode Island,2003.0,22.678
Rhode Island,2004.0,21.078000000000003
Rhode Island,2005.0,22.98
Rhode Island,2006.0,23.081999999999997
Rhode Island,2007.0,21.480999999999998
Rhode Island,2008.0,22.761999999999997
Rhode Island,2009.0,22.269000000000002
Rhode Island,2010.0,23.799
Rhode Island,2011.0,23.199
Rhode Island,2012.0,23.191999999999997
South Carolina,1998.0,28.344
South Carolina,1999.0,28.177
South Carolina,2000.0,27.076
South Carolina,2001.0,27.104
South Carolina,2002.0,28.122
South Carolina,2003.0,26.866
South Carolina,2004.0,27.309
South Carolina,2005.0,27.896
South Carolina,2006.0,27.68
South Carolina,2007.0,29.175
South Carolina,2008.0,27.159000000000002
South Carolina,2009.0,26.935
South Carolina,2010.0,28.258000000000003
South Carolina,2011.0,28.537
South Carolina,2012.0,28.614
South Dakota,1998.0,23.503
South Dakota,1999.0,23.421999999999997
South Dakota,2000.0,23.409000000000002
South Dakota,2001.0,24.119
South Dakota,2002.0,25.631999999999998
South Dakota,2003.0,24.314
South Dakota,2004.0,22.069000000000003
South Dakota,2005.0,24.014
South Dakota,2006.0,26.116
South Dakota,2007.0,25.14
South Dakota,2008.0,23.149
South Dakota,2009.0,20.489
South Dakota,2010.0,23.545
South Dakota,2011.0,24.799
South Dakota,2012.0,26.397
Tennessee,1998.0,26.034000000000002
Tennessee,1999.0,26.738000000000003
Tennessee,2000.0,25.498
Tennessee,2001.0,25.441
Tennessee,2002.0,26.353
Tennessee,2003.0,25.495
Tennessee,2004.0,24.662
Tennessee,2005.0,26.386999999999997
Tennessee,2006.0,26.499000000000002
Tennessee,2007.0,28.454
Tennessee,2008.0,25.305999999999997
Tennessee,2009.0,24.669
Tennessee,2010.0,27.028000000000002
Tennessee,2011.0,27.09
Tennessee,2012.0,27.383000000000003
Texas,1998.0,30.463
Texas,1999.0,29.36
Texas,2000.0,29.291999999999998
Texas,2001.0,29.721
Texas,2002.0,28.56
Texas,2003.0,28.594
Texas,2004.0,27.353
Texas,2005.0,28.315
Texas,2006.0,28.901
Texas,2007.0,28.031
Texas,2008.0,28.459
Texas,2009.0,29.159000000000002
Texas,2010.0,29.393
Texas,2011.0,31.401
Texas,2012.0,28.941999999999997
Utah,1998.0,22.765
Utah,1999.0,21.673000000000002
Utah,2000.0,22.980999999999998
Utah,2001.0,22.33
Utah,2002.0,24.226
Utah,2003.0,24.706999999999997
Utah,2004.0,21.944000000000003
Utah,2005.0,23.447
Utah,2006.0,23.578000000000003
Utah,2007.0,24.267
Utah,2008.0,23.024
Utah,2009.0,22.565
Utah,2010.0,22.489
Utah,2011.0,22.405
Utah,2012.0,22.669
Vermont,1998.0,19.551
Vermont,1999.0,21.085
Vermont,2000.0,17.938
Vermont,2001.0,20.625999999999998
Vermont,2002.0,20.148
Vermont,2003.0,20.212
Vermont,2004.0,19.277
Vermont,2005.0,20.811
Vermont,2006.0,21.365
Vermont,2007.0,18.944000000000003
Vermont,2008.0,20.278
Vermont,2009.0,19.593
Vermont,2010.0,21.666999999999998
Vermont,2011.0,21.116
Vermont,2012.0,20.883000000000003
Virginia,1998.0,24.721999999999998
Virginia,1999.0,25.929000000000002
